PLAYER_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION
203081,Damian,Lillard,0   ,1610612757,Portland,Trail Blazers,POR
1629712,Didi,Louzada,35  ,1610612757,Portland,Trail Blazers,POR
203994,Jusuf,Nurkic,27  ,1610612757,Portland,Trail Blazers,POR
1629642,Nassir,Little,9   ,1610612757,Portland,Trail Blazers,POR
202339,Eric,Bledsoe,5   ,1610612757,Portland,Trail Blazers,POR
1629014,Anfernee,Simons,1   ,1610612757,Portland,Trail Blazers,POR
204060,Joe,Ingles,00  ,1610612757,Portland,Trail Blazers,POR
203078,Bradley,Beal,3   ,1610612764,Washington,Wizards,WAS
1630176,Vernon,Carey Jr.,22  ,1610612764,Washington,Wizards,WAS
1630648,Jordan,Schakel,20  ,1610612764,Washington,Wizards,WAS
1630225,Isaiah,Todd,14  ,1610612764,Washington,Wizards,WAS
204001,Kristaps,Porzingis,6   ,1610612764,Washington,Wizards,WAS
1630216,Cassius,Winston,5   ,1610612764,Washington,Wizards,WAS
