PLAYER_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION
203083,Andre,Drummond,1   ,1610612755,Philadelphia,76ers,PHI
1627788,Furkan,Korkmaz,30  ,1610612755,Philadelphia,76ers,PHI
1627732,Ben,Simmons,25  ,1610612755,Philadelphia,76ers,PHI
1627777,Georges,Niang,20  ,1610612755,Philadelphia,76ers,PHI
1629003,Shake,Milton,18  ,1610612755,Philadelphia,76ers,PHI
1630531,Jaden,Springer,11  ,1610612755,Philadelphia,76ers,PHI
1626196,Josh,Richardson,8   ,1610612738,Boston,Celtics,BOS
1630271,Brodric,Thomas,97  ,1610612738,Boston,Celtics,BOS
201143,Al,Horford,42  ,1610612738,Boston,Celtics,BOS
1627823,Juancho,Hernangomez,41  ,1610612738,Boston,Celtics,BOS
1630573,Sam,Hauser,30  ,1610612738,Boston,Celtics,BOS
203953,Jabari,Parker,20  ,1610612738,Boston,Celtics,BOS
1629684,Grant,Williams,12  ,1610612738,Boston,Celtics,BOS
