PLAYER_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION
1630178,Tyrese,Maxey,0   ,1610612755,Philadelphia,76ers,PHI
1630194,Paul,Reed,44  ,1610612755,Philadelphia,76ers,PHI
1627732,Ben,Simmons,25  ,1610612755,Philadelphia,76ers,PHI
1629003,Shake,Milton,18  ,1610612755,Philadelphia,76ers,PHI
1630531,Jaden,Springer,11  ,1610612755,Philadelphia,76ers,PHI
1630198,Isaiah,Joe,7   ,1610612755,Philadelphia,76ers,PHI
1629640,Keldon,Johnson,3   ,1610612759,San Antonio,Spurs,SAS
1630200,Tre,Jones,33  ,1610612759,San Antonio,Spurs,SAS
201152,Thaddeus,Young,30  ,1610612759,San Antonio,Spurs,SAS
1630170,Devin,Vassell,24  ,1610612759,San Antonio,Spurs,SAS
1628380,Zach,Collins,23  ,1610612759,San Antonio,Spurs,SAS
203926,Doug,McDermott,17  ,1610612759,San Antonio,Spurs,SAS
1628401,Derrick,White,4   ,1610612759,San Antonio,Spurs,SAS
